Schematron;Severity;FejlId;Konstrurede beskrivelse;Original data;Er konstrureret?;Beskrivelse opdateret med xml element Navn;Er original beskrivelse;XmlElement type;Id;Release Date:;Modification comment:;BZ issue no:
OIOUBL_Invoice_Schematron.xsl;F;[F-INV303];[F-INV303] DebitNoteDocumentReference class must be excluded;[F-INV303] DebitNoteDocumentReference class must be excluded;FALSE;FALSE;FALSE;Node;INV303;;;
OIOUBL_Invoice_Schematron.xsl;F;[F-INV304];[F-INV304] AdditionalDocumentReference class must be excluded;[F-INV304] AdditionalDocumentReference class must be excluded;FALSE;FALSE;FALSE;Node;INV304;;;
OIOUBL_Invoice_Schematron.xsl;F;[F-INV305];[F-INV305] No more than one BillingReferenceLine class may be present;[F-INV305] No more than one BillingReferenceLine class may be present;FALSE;FALSE;FALSE;Node;INV305;;;
OIOUBL_Invoice_Schematron.xsl;F;[F-INV306];[F-INV306] No more than one AllowanceCharge class may be present;[F-INV306] No more than one AllowanceCharge class may be present;FALSE;FALSE;FALSE;Node;INV306;;;
OIOUBL_Invoice_Schematron.xsl;F;[F-INV307];[F-INV307] No more than one Keyword element may be present;[F-INV307] No more than one Keyword element may be present;FALSE;FALSE;FALSE;Node;INV307;;;
OIOUBL_Invoice_Schematron.xsl;F;[F-INV308];[F-INV308] No more than one BrandName element may be present;[F-INV308] No more than one BrandName element may be present;FALSE;FALSE;FALSE;Node;INV308;;;
OIOUBL_Invoice_Schematron.xsl;F;[F-INV309];[F-INV309] No more than one ModelName element may be present;[F-INV309] No more than one ModelName element may be present;FALSE;FALSE;FALSE;Node;INV309;;;
OIOUBL_Invoice_Schematron.xsl;F;[F-INV310];[F-INV310] Invalid Value. Must contain a value;[F-INV310] Invalid Value. Must contain a value;FALSE;FALSE;FALSE;Node;INV310;;;
OIOUBL_Invoice_Schematron.xsl;F;[F-INV311];[F-INV311] Invalid ID. Must contain a value;[F-INV311] Invalid ID. Must contain a value;FALSE;FALSE;FALSE;Node;INV311;;;
OIOUBL_Invoice_Schematron.xsl;F;[F-INV312];[F-INV312] No more than one ManufacturersItemIdentification class may be present;[F-INV312] No more than one ManufacturersItemIdentification class may be present;FALSE;FALSE;FALSE;Node;INV312;;;
OIOUBL_Invoice_Schematron.xsl;F;[F-INV313];[F-INV313] No more than one AdditionalItemIdentification class may be present;[F-INV313] No more than one AdditionalItemIdentification class may be present;FALSE;FALSE;FALSE;Node;INV313;;;
OIOUBL_Invoice_Schematron.xsl;F;[F-INV314];[F-INV314] Invalid LineID. Must contain a value;[F-INV314] Invalid LineID. Must contain a value;FALSE;FALSE;FALSE;Node;INV314;;;
OIOUBL_Invoice_Schematron.xsl;F;[F-INV315];[F-INV315] Invalid LineID. Must contain a value;[F-INV315] Invalid LineID. Must contain a value;FALSE;FALSE;FALSE;Node;INV315;;;
OIOUBL_Invoice_Schematron.xsl;F;[F-INV316];[F-INV316] Invalid Name. Must contain a value;[F-INV316] Invalid Name. Must contain a value;FALSE;FALSE;FALSE;Node;INV316;;;
OIOUBL_Invoice_Schematron.xsl;F;[F-INV317];[F-INV317] Invalid Value. Must contain a value;[F-INV317] Invalid Value. Must contain a value;FALSE;FALSE;FALSE;Node;INV317;;;
OIOUBL_Invoice_Schematron.xsl;F;[F-INV318];[F-INV318] Invalid ID. Must contain a value;[F-INV318] Invalid ID. Must contain a value;FALSE;FALSE;FALSE;Node;INV318;;;
OIOUBL_Invoice_Schematron.xsl;F;[F-INV319];[F-INV319] No more than one PartyLegalEntity class may be present;[F-INV319] No more than one PartyLegalEntity class may be present;FALSE;FALSE;FALSE;Node;INV319;;;
OIOUBL_Invoice_Schematron.xsl;F;[F-INV320];[F-INV320] No more than one PartyLegalEntity class may be present;[F-INV320] No more than one PartyLegalEntity class may be present;FALSE;FALSE;FALSE;Node;INV320;;;
OIOUBL_Invoice_Schematron.xsl;F;[F-INV321];[F-INV321] No more than one ItemSpecificationDocumentReference class may be present;[F-INV321] No more than one ItemSpecificationDocumentReference class may be present;FALSE;FALSE;FALSE;Node;INV321;;;
OIOUBL_Invoice_Schematron.xsl;F;[W-INV322];[W-INV322] The ValidityPeriod class may only be used when Preordering is the case;[W-INV322] The ValidityPeriod class may only be used when Preordering is the case;FALSE;FALSE;FALSE;Node;INV322;;;
OIOUBL_Invoice_Schematron.xsl;F;[F-INV323];[F-INV323] LineExtensionAmount must equal InvoicedQuantity * Price.PriceAmount * Price.OrderableUnitFactorRate;[F-INV323] LineExtensionAmount must equal InvoicedQuantity * Price.PriceAmount * Price.OrderableUnitFactorRate;FALSE;FALSE;FALSE;Node;INV323;;;
OIOUBL_Invoice_Schematron.xsl;F;[W-INV323];[W-INV323] LineExtensionAmount cannot be evaluated since either 'cbc:CalculationRate', 'cbc:MathematicOperatorCode' or both are not present in 'Invoice/cac:PricingExchangeRate';[W-INV323] LineExtensionAmount cannot be evaluated since either 'cbc:CalculationRate', 'cbc:MathematicOperatorCode' or both are not present in 'Invoice/cac:PricingExchangeRate';FALSE;FALSE;FALSE;Node;INV323;;;
OIOUBL_Invoice_Schematron.xsl;F;[F-INV326];[F-INV326] LineExtensionAmount must equal InvoicedQuantity * Price.PriceAmount * Invoice.PricingExchangeRate.CalculationRate (when '../cac:PricingExchangeRate' is present with MathematicOperatorCode = 'multiply' and OrderableUnitFactorRate is not present);[F-INV326] LineExtensionAmount must equal InvoicedQuantity * Price.PriceAmount * Invoice.PricingExchangeRate.CalculationRate (when '../cac:PricingExchangeRate' is present with MathematicOperatorCode = 'multiply' and OrderableUnitFactorRate is not present);FALSE;FALSE;FALSE;Node;INV326;;;
OIOUBL_Invoice_Schematron.xsl;F;[F-INV327];[F-INV327] LineExtensionAmount must equal (InvoicedQuantity * Price.PriceAmount) div Invoice.PricingExchangeRate.CalculationRate (when '../cac:PricingExchangeRate' is present with MathematicOperatorCode = 'divide' and OrderableUnitFactorRate is not present);[F-INV327] LineExtensionAmount must equal (InvoicedQuantity * Price.PriceAmount) div Invoice.PricingExchangeRate.CalculationRate (when '../cac:PricingExchangeRate' is present with MathematicOperatorCode = 'divide' and OrderableUnitFactorRate is not present);FALSE;FALSE;FALSE;Node;INV327;;;
OIOUBL_Invoice_Schematron.xsl;F;[F-INV328];[F-INV328] LineExtensionAmount must equal InvoicedQuantity * Price.PriceAmount * Price.OrderableUnitFactorRate * Invoice.PricingExchangeRate.CalculationRate (when '../cac:PricingExchangeRate' is present with MathematicOperatorCode = 'multiply');[F-INV328] LineExtensionAmount must equal InvoicedQuantity * Price.PriceAmount * Price.OrderableUnitFactorRate * Invoice.PricingExchangeRate.CalculationRate (when '../cac:PricingExchangeRate' is present with MathematicOperatorCode = 'multiply');FALSE;FALSE;FALSE;Node;INV328;;;
OIOUBL_Invoice_Schematron.xsl;F;[F-INV329];[F-INV329] LineExtensionAmount must equal (InvoicedQuantity * Price.PriceAmount * Price.OrderableUnitFactorRate) div Invoice.PricingExchangeRate.CalculationRate (when '../cac:PricingExchangeRate' is present with MathematicOperatorCode = 'divide');[F-INV329] LineExtensionAmount must equal (InvoicedQuantity * Price.PriceAmount * Price.OrderableUnitFactorRate) div Invoice.PricingExchangeRate.CalculationRate (when '../cac:PricingExchangeRate' is present with MathematicOperatorCode = 'divide');FALSE;FALSE;FALSE;Node;INV329;;;
OIOUBL_Invoice_Schematron.xsl;F;[F-INV330] Only use Delivery.ActualDeliveryDate if not specified on header level (Invoice.Delivery);[F-INV330] Only use Delivery.ActualDeliveryDate if not specified on header level (Invoice.Delivery);[F-INV330] Only use Delivery.ActualDeliveryDate if not specified on header level (Invoice.Delivery);FALSE;FALSE;FALSE;Node;INV330;[20120315];Check added;https://bugs.softwareborsen.dk/show_bug.cgi?id=730
OIOUBL_Invoice_Schematron.xsl;F;[F-INV331] Only use Delivery.RequestedDeliveryPeriod if not specified on header level (Invoice.Delivery);[F-INV331] Only use Delivery.RequestedDeliveryPeriod if not specified on header level (Invoice.Delivery);[F-INV331] Only use Delivery.RequestedDeliveryPeriod if not specified on header level (Invoice.Delivery);FALSE;FALSE;FALSE;Node;INV331;[20120315];Check added;https://bugs.softwareborsen.dk/show_bug.cgi?id=730
OIOUBL_Invoice_Schematron.xsl;F;[F-INV332] Only use Delivery.DeliveryLocation if DeliveryLocation or DeliveryParty are not specified on header level (Invoice.Delivery);[F-INV332] Only use Delivery.DeliveryLocation if DeliveryLocation or DeliveryParty are not specified on header level (Invoice.Delivery);[F-INV332] Only use Delivery.DeliveryLocation if DeliveryLocation or DeliveryParty are not specified on header level (Invoice.Delivery);FALSE;FALSE;FALSE;Node;INV332;[20120315];Check added;https://bugs.softwareborsen.dk/show_bug.cgi?id=730
OIOUBL_Invoice_Schematron.xsl;F;[F-INV333] Only use Delivery.DeliveryParty if DeliveryParty or DeliveryLocation are not specified on header level (Invoice.Delivery);[F-INV333] Only use Delivery.DeliveryParty if DeliveryParty or DeliveryLocation are not specified on header level (Invoice.Delivery);[F-INV333] Only use Delivery.DeliveryParty if DeliveryParty or DeliveryLocation are not specified on header level (Invoice.Delivery);FALSE;FALSE;FALSE;Node;INV333;[20120315];Check added;https://bugs.softwareborsen.dk/show_bug.cgi?id=730
OIOUBL_Invoice_Schematron.xsl;F;[F-INV334] The sum of InvoiceLine/LineExtensionAmount elements must equal LineExtensionAmount;[F-INV334] The sum of InvoiceLine/LineExtensionAmount elements must equal LineExtensionAmount;[F-INV334] The sum of InvoiceLine/LineExtensionAmount elements must equal LineExtensionAmount;FALSE;FALSE;FALSE;Node;INV334;[20120315];Check added;https://bugs.softwareborsen.dk/show_bug.cgi?id=823
OIOUBL_Invoice_Schematron.xsl;F;[F-INV335];[F-INV335] cbc:ID must contain a value.;[F-INV335] cbc:ID must contain a value.;FALSE;FALSE;FALSE;Node;INV335;[20211215];Check added;NH-1205
OIOUBL_Invoice_Schematron.xsl;F;[F-INV336];[F-INV336] cac:CertificateTypeCode must contain a value.;[F-INV336] cac:CertificateTypeCode must contain a value.;FALSE;FALSE;FALSE;Node;INV336;[20211215];Check added;NH-1205
OIOUBL_Invoice_Schematron.xsl;F;[F-INV351];"[F-INV351] Invalid cac:CertificateTypeCode: '<sch:value-of select="".""/>' Must be a value from the codelist: PackagingMarkedLabelAccreditationCode from GS1 Global Data Dictionary.";"[F-INV351] Invalid cac:CertificateTypeCode: '<sch:value-of select="".""/>' Must be a value from the codelist: PackagingMarkedLabelAccreditationCode from GS1 Global Data Dictionary.";FALSE;FALSE;FALSE;Node;INV351;[20211215];Check added;NH-1205
OIOUBL_Invoice_Schematron.xsl;F;[F-INV338];[F-INV338] cbc:CertificateType must contain a value.;[F-INV338] cbc:CertificateType must contain a value.;FALSE;FALSE;FALSE;Node;INV338;[20211215];Check added;NH-1205
OIOUBL_ApplicationResponse_Schematron.xsl;F;[F-LIB001];[F-LIB001] Invalid UBLVersionID. Must be '2.0';[F-LIB001] Invalid UBLVersionID. Must be '2.0';FALSE;FALSE;FALSE;Node;LIB001;;;
OIOUBL_ApplicationResponse_Schematron.xsl;F;[F-LIB002];[F-LIB002]InvalidCustomizationID. Must be either 'OIOUBL-2.01', 'OIOUBL-2.02', or 'OIOUBL-2.1';[F-LIB002]InvalidCustomizationID. Must be either 'OIOUBL-2.01', 'OIOUBL-2.02', or 'OIOUBL-2.1';FALSE;FALSE;FALSE;Node;LIB002;[20220321];Check updated;NH-1705
OIOUBL_ApplicationResponse_Schematron.xsl;F;[W-LIB003];[W-LIB003] Invalid schemeID. Must be ''urn:oioubl:id:profileid-1.1'' or ''urn:oioubl:id:profileid-1.2'' or ''urn:oioubl:id:profileid-1.3'';[W-LIB003] Invalid schemeID. Must be '' or '' or '';TRUE;FALSE;FALSE;Node;LIB003;;;
OIOUBL_ApplicationResponse_Schematron.xsl;F;[F-LIB004];[F-LIB004] Invalid ProfileID: '?'. Must be a value from the codelist;[F-LIB004] Invalid ProfileID: ''. Must be a value from the codelist;TRUE;FALSE;TRUE;Node;LIB004;;;
OIOUBL_ApplicationResponse_Schematron.xsl;F;[F-LIB006];[F-LIB006] Invalid cbc:UUID. Must be of this form '6E09886B-DC6E-439F-82D1-7CCAC7F4E3B1';[F-LIB006] Invalid . Must be of this form '6E09886B-DC6E-439F-82D1-7CCAC7F4E3B1';TRUE;TRUE;FALSE;Node;LIB006;;;
OIOUBL_CreditNote_Schematron.xsl;F;[F-LIB007] Attribute unitCode must be used for cbc:CreditedQuantity;[F-LIB007] Attribute unitCode must be used for cbc:CreditedQuantity;[F-LIB007] Attribute unitCode must be used for ;TRUE;TRUE;FALSE;Node;LIB007;;;
OIOUBL_Catalogue_Schematron.xsl;F;[F-LIB007] Attribute unitCode must be used for cbc:ContentUnitQuantity;[F-LIB007] Attribute unitCode must be used for cbc:ContentUnitQuantity;[F-LIB007] Attribute unitCode must be used for ;TRUE;TRUE;FALSE;Node;LIB007;;;
OIOUBL_Order_Schematron.xsl;F;[F-LIB007] Attribute unitCode must be used for cbc:Quantity;[F-LIB007] Attribute unitCode must be used for cbc:Quantity;[F-LIB007] Attribute unitCode must be used for ;TRUE;TRUE;FALSE;Node;LIB007;;;
OIOUBL_Catalogue_Schematron.xsl;F;[F-LIB007] Attribute unitCode must be used for cbc:BaseQuantity;[F-LIB007] Attribute unitCode must be used for cbc:BaseQuantity;[F-LIB007] Attribute unitCode must be used for ;TRUE;TRUE;FALSE;Node;LIB007;;;
OIOUBL_Invoice_Schematron.xsl;F;[F-LIB007] Attribute unitCode must be used for cbc:InvoicedQuantity;[F-LIB007] Attribute unitCode must be used for cbc:InvoicedQuantity;[F-LIB007] Attribute unitCode must be used for ;TRUE;TRUE;FALSE;Node;LIB007;;;
OIOUBL_Catalogue_Schematron.xsl;F;[W-LIB008];[W-LIB008] The value of unitCode attribute should be a valid UOM measure;[W-LIB008] The value of unitCode attribute should be a valid UOM measure;FALSE;FALSE;FALSE;Node;LIB008;;;
OIOUBL_ApplicationResponse_Schematron.xsl;F;[W-LIB011];[W-LIB011] The attribute languageID should be used when more than one cbc:Note element is present;[W-LIB011] The attribute languageID should be used when more than one  element is present;TRUE;TRUE;FALSE;Node;LIB011;;;
OIOUBL_ApplicationResponse_Schematron.xsl;F;[W-LIB012];[W-LIB012] Multilanguage error. Replicated cbc:Note elements with same languageID attribute value;[W-LIB012] Multilanguage error. Replicated  elements with same languageID attribute value;TRUE;TRUE;FALSE;Node;LIB012;;;
OIOUBL_Reminder_Schematron.xsl;F;[F-LIB013] Invalid cbc:CreditLineAmount. Must not be negative or zero;[F-LIB013] Invalid cbc:CreditLineAmount. Must not be negative or zero;[F-LIB013] Invalid . Must not be negative or zero;TRUE;TRUE;FALSE;Node;LIB013;;;
OIOUBL_Order_Schematron.xsl;F;[F-LIB013] Invalid cbc:TaxInclusiveAmount. Must not be negative or zero;[F-LIB013] Invalid cbc:TaxInclusiveAmount. Must not be negative or zero;[F-LIB013] Invalid . Must not be negative or zero;TRUE;TRUE;FALSE;Node;LIB013;;;
OIOUBL_CreditNote_Schematron.xsl;F;[F-LIB013] Invalid cbc:AllowanceTotalAmount. Must not be negative or zero;[F-LIB013] Invalid cbc:AllowanceTotalAmount. Must not be negative or zero;[F-LIB013] Invalid . Must not be negative or zero;TRUE;TRUE;FALSE;Node;LIB013;;;
OIOUBL_Reminder_Schematron.xsl;F;[F-LIB013] Invalid cbc:DebitLineAmount. Must not be negative or zero;[F-LIB013] Invalid cbc:DebitLineAmount. Must not be negative or zero;[F-LIB013] Invalid . Must not be negative or zero;TRUE;TRUE;FALSE;Node;LIB013;;;
OIOUBL_Order_Schematron.xsl;F;[F-LIB013] Invalid cbc:PayableAmount. Must not be negative or zero;[F-LIB013] Invalid cbc:PayableAmount. Must not be negative or zero;[F-LIB013] Invalid . Must not be negative or zero;TRUE;TRUE;FALSE;Node;LIB013;;;
OIOUBL_CreditNote_Schematron.xsl;F;[F-LIB013] Invalid cbc:PrepaidAmount. Must not be negative or zero;[F-LIB013] Invalid cbc:PrepaidAmount. Must not be negative or zero;[F-LIB013] Invalid . Must not be negative or zero;TRUE;TRUE;FALSE;Node;LIB013;;;
OIOUBL_Invoice_Schematron.xsl;F;[F-LIB013] Invalid cbc:PaidAmount. Must not be negative or zero;[F-LIB013] Invalid cbc:PaidAmount. Must not be negative or zero;[F-LIB013] Invalid . Must not be negative or zero;TRUE;TRUE;FALSE;Node;LIB013;;;
OIOUBL_CreditNote_Schematron.xsl;F;[F-LIB013] Invalid cbc:ChargeTotalAmount. Must not be negative or zero;[F-LIB013] Invalid cbc:ChargeTotalAmount. Must not be negative or zero;[F-LIB013] Invalid . Must not be negative or zero;TRUE;TRUE;FALSE;Node;LIB013;;;
OIOUBL_Invoice_Schematron.xsl;F;[F-LIB014] Invalid cbc:PaidAmount. Must have 2 decimals;[F-LIB014] Invalid cbc:PaidAmount. Must have 2 decimals;[F-LIB014] Invalid . Must have 2 decimals;TRUE;TRUE;FALSE;Node;LIB014;;;
OIOUBL_Reminder_Schematron.xsl;F;[F-LIB014] Invalid cbc:CreditLineAmount. Must have 2 decimals;[F-LIB014] Invalid cbc:CreditLineAmount. Must have 2 decimals;[F-LIB014] Invalid . Must have 2 decimals;TRUE;TRUE;FALSE;Node;LIB014;;;
OIOUBL_Reminder_Schematron.xsl;F;[F-LIB014] Invalid cbc:DebitLineAmount. Must have 2 decimals;[F-LIB014] Invalid cbc:DebitLineAmount. Must have 2 decimals;[F-LIB014] Invalid . Must have 2 decimals;TRUE;TRUE;FALSE;Node;LIB014;;;
OIOUBL_CreditNote_Schematron.xsl;F;[F-LIB014] Invalid cbc:ChargeTotalAmount. Must have 2 decimals;[F-LIB014] Invalid cbc:ChargeTotalAmount. Must have 2 decimals;[F-LIB014] Invalid . Must have 2 decimals;TRUE;TRUE;FALSE;Node;LIB014;;;
OIOUBL_Order_Schematron.xsl;F;[F-LIB014] Invalid cbc:PayableAmount. Must have 2 decimals;[F-LIB014] Invalid cbc:PayableAmount. Must have 2 decimals;[F-LIB014] Invalid . Must have 2 decimals;TRUE;TRUE;FALSE;Node;LIB014;;;
OIOUBL_CreditNote_Schematron.xsl;F;[F-LIB014] Invalid cbc:PrepaidAmount. Must have 2 decimals;[F-LIB014] Invalid cbc:PrepaidAmount. Must have 2 decimals;[F-LIB014] Invalid . Must have 2 decimals;TRUE;TRUE;FALSE;Node;LIB014;;;
OIOUBL_Order_Schematron.xsl;F;[F-LIB014] Invalid cbc:TaxInclusiveAmount. Must have 2 decimals;[F-LIB014] Invalid cbc:TaxInclusiveAmount. Must have 2 decimals;[F-LIB014] Invalid . Must have 2 decimals;TRUE;TRUE;FALSE;Node;LIB014;;;
OIOUBL_CreditNote_Schematron.xsl;F;[F-LIB014] Invalid cbc:AllowanceTotalAmount. Must have 2 decimals;[F-LIB014] Invalid cbc:AllowanceTotalAmount. Must have 2 decimals;[F-LIB014] Invalid . Must have 2 decimals;TRUE;TRUE;FALSE;Node;LIB014;;;
OIOUBL_Reminder_Schematron.xsl;F;[F-LIB016] Invalid cbc:TaxExclusiveAmount. Must not be negative;[F-LIB016] Invalid cbc:TaxExclusiveAmount. Must not be negative;[F-LIB016] Invalid . Must not be negative;TRUE;TRUE;FALSE;Node;LIB016;;;
OIOUBL_CreditNote_Schematron.xsl;F;[F-LIB016] Invalid cbc:TaxInclusiveAmount. Must not be negative;[F-LIB016] Invalid cbc:TaxInclusiveAmount. Must not be negative;[F-LIB016] Invalid . Must not be negative;TRUE;TRUE;FALSE;Node;LIB016;;;
OIOUBL_CreditNote_Schematron.xsl;F;[F-LIB016] Invalid cbc:PayableAmount. Must not be negative;[F-LIB016] Invalid cbc:PayableAmount. Must not be negative;[F-LIB016] Invalid . Must not be negative;TRUE;TRUE;FALSE;Node;LIB016;;;
OIOUBL_CreditNote_Schematron.xsl;F;[F-LIB017] Invalid cbc:PayableAmount. Must have 2 decimals;[F-LIB017] Invalid cbc:PayableAmount. Must have 2 decimals;[F-LIB017] Invalid . Must have 2 decimals;TRUE;TRUE;FALSE;Node;LIB017;;;
OIOUBL_CreditNote_Schematron.xsl;F;[F-LIB017] Invalid cbc:TaxInclusiveAmount. Must have 2 decimals;[F-LIB017] Invalid cbc:TaxInclusiveAmount. Must have 2 decimals;[F-LIB017] Invalid . Must have 2 decimals;TRUE;TRUE;FALSE;Node;LIB017;;;
OIOUBL_Reminder_Schematron.xsl;F;[F-LIB017] Invalid cbc:TaxExclusiveAmount. Must have 2 decimals;[F-LIB017] Invalid cbc:TaxExclusiveAmount. Must have 2 decimals;[F-LIB017] Invalid . Must have 2 decimals;TRUE;TRUE;FALSE;Node;LIB017;;;
OIOUBL_Catalogue_Schematron.xsl;F;[F-LIB019] Invalid cbc:BaseAmount. Must not be negative or zero;[F-LIB019] Invalid cbc:BaseAmount. Must not be negative or zero;[F-LIB019] Invalid . Must not be negative or zero;TRUE;TRUE;FALSE;Node;LIB019;;;
OIOUBL_Catalogue_Schematron.xsl;F;[F-LIB019] Invalid cbc:Amount. Must not be negative or zero;[F-LIB019] Invalid cbc:Amount. Must not be negative or zero;[F-LIB019] Invalid . Must not be negative or zero;TRUE;TRUE;FALSE;Node;LIB019;;;
OIOUBL_Catalogue_Schematron.xsl;F;[F-LIB019] Invalid cbc:OrderableUnitFactorRate. Must not be negative or zero;[F-LIB019] Invalid cbc:OrderableUnitFactorRate. Must not be negative or zero;[F-LIB019] Invalid . Must not be negative or zero;TRUE;TRUE;FALSE;Node;LIB019;;;
